name,address,city,state,postal_code,latitude,longitude,stars,categories
The Press Box Bar & Grill,"9609 N Tryon St, Ste A",Charlotte,NC,28262,35.317092,-80.739039,2.5,Nightlife;Pool & Billiards;Pool Halls;Shopping;Restaurants;American (New);Sports Bars;American (Traditional);Bars
The Produce Box,,Charlotte,NC,28270,35.1097782,-80.771321,4.5,Food Delivery Services;Fruits & Veggies;Farmers Market;CSA;Organic Stores;Specialty Food;Food
The Pub at Gateway,710 W Trade St,Charlotte,NC,28202,35.232204,-80.848589,3.5,Beer;Wine & Spirits;Nightlife;Food;Bars;Pubs
The Punch Room,201 E Trade St,Charlotte,NC,28202,35.2262167,-80.8415584,4,Nightlife;Cocktail Bars;Lounges;Bars
The Q Shack,10822 Providence Rd,Charlotte,NC,28277,35.0624111,-80.7716169,3.5,Caterers;Event Planning & Services;Barbeque;Restaurants
The Rabbit Hole,1801 Commonwealth Ave,Charlotte,NC,28205,35.21903495,-80.81362389,4,Music Venues;Bars;Nightlife;Arts & Entertainment;Lounges
The Randazzos' Grid Iron,13105 S Tryon St,Charlotte,NC,28278,35.101027,-80.990651,2.5,Nightlife;Seafood;Bars;Pizza;American (New);Sports Bars;Caterers;Italian;Restaurants;Event Planning & Services
The Rat's Nest,442 E 36th St,Charlotte,NC,28205,35.247904,-80.805151,4.5,Used;Vintage & Consignment;Fashion;Shopping
The Red Lion,2127 Ayrsley Town Blvd,Charlotte,NC,28273,35.1382654,-80.9336403,3,Pubs;Bars;Restaurants;Nightlife;American (New)
The Reddoor,"200 West Woodlawn Rd, Ste E",Charlotte,NC,28217,35.1808732,-80.8839098,4.5,Personal Shopping;Adult;Fashion;Lingerie;Shopping
The Reddoor,5301 E Independence Blvd,Charlotte,NC,28212,35.1872459,-80.7586403,4.5,Adult;Shopping;Nightlife;Fashion;Adult Entertainment;Personal Shopping;Lingerie
The Refine Institute,"7725 Ballantyne Commons Pkwy, Ste 101",Charlotte,NC,28277,35.0586353,-80.8089528,4,Health & Medical;Skin Care;Beauty & Spas;Doctors;Cosmetic Surgeons
The Regency Apartments by Cortland,4817 Water Oak Rd,Charlotte,NC,28211,35.17840377,-80.78941,1.5,Apartments;Home Services;Real Estate
The Reserve at Providence,5931 Providence Rd,Charlotte,NC,28226,35.131469,-80.780094,1,Real Estate;Apartments;Home Services
The Reserve at Stone Hollow,8800 Hollow Creek Cir,Charlotte,NC,28262,35.37165,-80.736476,3.5,Home Services;Apartments;Real Estate;University Housing
The Residence at SouthPark,4300 Sharon Rd,Charlotte,NC,28211,35.15260227,-80.82825601,4,Home Services;Property Management;Real Estate;Apartments
The Rib Palace,1300 Central Ave,Charlotte,NC,28263,35.22081,-80.8168684,3,Restaurants;Barbeque
The Right Fit,,Charlotte,NC,28215,35.2413572,-80.7103532,5,Local Services;Handyman;Security Systems;Shopping;TV Mounting;Lighting Fixtures & Equipment;High Fidelity Audio Equipment;Home Services;Home Theatre Installation
"The Ritz-Carlton, Charlotte",201 E Trade St,Charlotte,NC,28202,35.22615689,-80.84145382,4.5,Venues & Event Spaces;Event Planning & Services;Hotels & Travel;Hotels
The Roasting Company,1332 Central Ave,Charlotte,NC,28205,35.2200929,-80.8156233,4,Sandwiches;Southern;American (Traditional);Restaurants
The Roasting Company,1601 Montford Dr,Charlotte,NC,28209,35.1708615,-80.8496225,4,Restaurants;Chicken Wings;Southern
The Rogue Irish Pub,1315 East Blvd,Charlotte,NC,28203,35.2018265,-80.8438633,4.5,Food;Irish;Gastropubs;Nightlife;Bars;Sports Bars;Breakfast & Brunch;Irish Pub;Restaurants;American (New);Desserts
The Ruff Life,,Charlotte,NC,28209,35.1811188,-80.8488498,5,Pet Services;Dog Walkers;Pet Sitting;Pets
The Rusty Onion,6654 Carmel Rd,Charlotte,NC,28226,35.085973,-80.847225,3.5,Bars;Food;Nightlife;Beer;Wine & Spirits;Pubs;Restaurants;Pizza
The Saloon at The NC Music Factory,900 Seaboard St,Charlotte,NC,28206,35.2390498,-80.8450235,3,Nightlife;Bars
The Salvador Deli,3215 N Davidson St,Charlotte,NC,28205,35.2474789,-80.805282,3.5,Delis;Sandwiches;Restaurants
The Sanctuary,507 E 36th St,Charlotte,NC,28205,35.2476547,-80.804198,4,Nightlife;Pubs;Dive Bars;Bars
The Sandwich Club,121 W Trade St,Charlotte,NC,28202,35.2273065,-80.8439269,4,Sandwiches;Restaurants
The Sandwich Club,525 N Tryon St,Charlotte,NC,28202,35.2310911,-80.8381685,4,Restaurants;Delis
The Sandwich Club,435 South Tryon St,Charlotte,NC,28202,35.2246617,-80.8461455,3.5,Restaurants;Sandwiches;Delis
The Seafarer,9306 Albemarle Rd,Charlotte,NC,28227,35.210659,-80.6861459,3,Restaurants;Seafood
The Secret Chocolatier,"11318 N Community House Rd, Ste 203",Charlotte,NC,28277,35.0558598,-80.835121,5,Food;Coffee & Tea;Bakeries;Desserts
The Secret Chocolatier,"2935 Providence Rd, Ste 104, Bldg C",Charlotte,NC,28211,35.1705929,-80.8066316,4.5,Specialty Food;Chocolatiers & Shops;Food;Caterers;Desserts;Event Planning & Services
The Shake Shack,7800 Wilkinson Blvd,Charlotte,NC,28214,35.2402275,-80.9733015,4.5,Food;Desserts;Ice Cream & Frozen Yogurt
The Shed,610 McNinch St,Charlotte,NC,28208,35.2291836,-80.8575568,3.5,Nightlife
The Southern Gourmet,"9101 Monroe Rd, Ste 110",Charlotte,NC,28270,35.1474398,-80.7440484,4,Restaurants;Food;Southern;Caterers;Specialty Food;Event Planning & Services
The Spoke Easy,"1523 Elizabeth Ave, Ste 120",Charlotte,NC,28204,35.2143067,-80.826705,4,Sporting Goods;Beer Bar;Local Services;Bars;Bikes;Bike Rentals;Nightlife;Shopping;Active Life;Bike Repair/Maintenance
The Spoke Easy,"2923 S Tryon St, Ste 250",Charlotte,NC,28203,35.201759,-80.871844,4.5,Bike Repair/Maintenance;Local Services
The Sporting Gent,2848 Selwyn Ave,Charlotte,NC,28209,35.17406165,-80.84060159,5,Men's Clothing;Fashion;Sporting Goods;Accessories;Shopping;Outdoor Gear
The Steak' N Hoagie Shop,903 Eastway Dr,Charlotte,NC,28205,35.244224,-80.7800929,4.5,Restaurants;Sandwiches
The Suffolk Punch,4400 Sharon Rd,Charlotte,NC,28211,35.152188,-80.83176,4,Food;Coffee & Tea;Wine Bars;Nightlife;Beer Bar;Bars
The Suffolk Punch,2911 Griffith St,Charlotte,NC,28203,35.2004358,-80.86909,4,Bars;Nightlife;Cocktail Bars;Gastropubs;Restaurants;Coffee & Tea;Beer Bar;American (Traditional);Food;Breweries
The Summit Room,1531 E Blvd,Charlotte,NC,28203,35.1998271,-80.8411887,4,Bars;Southern;Nightlife;Restaurants
The Sunrise Dry Cleaners,"5716 Wyalong Dr, Ste J",Charlotte,NC,28227,35.172721,-80.708808,3.5,Sewing & Alterations;Local Services;Laundry Services;Shoe Repair;Dry Cleaning
The Swedish Connection,1325 Continental Blvd,Charlotte,NC,28273,35.121179,-80.925803,4.5,Auto Repair;Automotive;Tires;Transmission Repair;Oil Change Stations
The Swedish Garage Inc.,1900 Remount Rd,Charlotte,NC,28208,35.2207344,-80.8828727,4.5,Auto Repair;Automotive
The Tasty Bowl Subs N Such,"2900 Westinghouse Blvd, Ste 116",Charlotte,NC,28273,35.1328321,-80.9529281,5,Restaurants;Fast Food;Caribbean;Mexican;Thai;Indian;Sandwiches;Italian
The Tattoo Factory,9744 Idlewild Rd,Charlotte,NC,28227,35.173272,-80.707181,5,Shopping;Tattoo;Vape Shops;Beauty & Spas;Piercing
The Tavern,300 E Morehead St,Charlotte,NC,28202,35.219276,-80.8497327,3,American (Traditional);Lounges;Music Venues;Bars;Nightlife;Arts & Entertainment;Restaurants
The Terrace at South Tryon Square,201 S Tryon St,Charlotte,NC,28202,35.2259792,-80.8441311,4,Venues & Event Spaces;Event Planning & Services
The Thirsty Beaver,1225 Central Ave,Charlotte,NC,28204,35.2213326,-80.8173156,4.5,Bars;Dive Bars;Nightlife
The Tile Shop,7607 Nations Ford Rd,Charlotte,NC,28217,35.149991,-80.895898,3,Building Supplies;Kitchen & Bath;Tiling;Shopping;Flooring;Home & Garden;Home Services
The Tile Shop,5901 Northwoods Business Pkwy,Charlotte,NC,28269,35.3357571,-80.8312308,3,Tiling;Shopping;Building Supplies;Kitchen & Bath;Home & Garden;Flooring;Interior Design;Home Services
The Tipsy Burro Saloon & Cantina,2711 Monroe Rd,Charlotte,NC,28205,35.20461288,-80.80857939,4,Mexican;Nightlife;Tex-Mex;Bars;Vegetarian;Restaurants
The Tire Depot,3100 The Plz,Charlotte,NC,28205,35.238623,-80.798841,5,Automotive;Tires
The Tradition Golf Club,3800 Prosperity Church Rd,Charlotte,NC,28269,35.350796,-80.77431605,3.5,Active Life;Golf
The Trap Bar & Billiards,1923 Westinghouse Bvld,Charlotte,NC,28273,35.128312,-80.9387409,4.5,Bars;Pubs;Dive Bars;Nightlife
The Turnhouse Grille,"1600 E Woodlawn Rd, Ste 100",Charlotte,NC,28209,35.17173559,-80.84927145,4.5,Burgers;Restaurants;American (Traditional);Bars;American (New);Nightlife
The TV Shop,3501-D S Tryon St,Charlotte,NC,28217,35.1953251,-80.8770286,2,Home Services;Home Theatre Installation
The Twisted Scissor Hair Artistry,1819 Sardis Rd N,Charlotte,NC,28270,35.14134028,-80.73493358,4,Hair Salons;Beauty & Spas
The Ultimate Pet Experience,1321 Dresden Dr W,Charlotte,NC,28205,35.20852577,-80.7801707,5,Pet Sitting;Pet Services;Dog Walkers;Pet Groomers;Pets
The Underground,820 Hamilton St,Charlotte,NC,28206,35.2402992,-80.8453145,4,Nightlife;Dance Clubs
The Unknown Brewing,1327 S Mint St,Charlotte,NC,28203,35.2205488,-80.8583586,4,Music Venues;Venues & Event Spaces;Breweries;Arts & Entertainment;Pubs;Food;Nightlife;Event Planning & Services;Bars
The Upper Cervical Spine Center,2550 W Arrowood Rd 104,Charlotte,NC,28273,35.1480022,-80.9296884,3.5,Medical Centers;Health & Medical;Chiropractors
The UPS Store,"5009 Beatties Ford Rd, Ste 107",Charlotte,NC,28216,35.30353165,-80.85771179,3,Notaries;Printing Services;Shipping Centers;Local Services
The UPS Store,"8640 University City Blvd, Ste A-3",Charlotte,NC,28213,35.2966952,-80.7378127,3.5,Local Services;Printing Services;Shipping Centers;Notaries
The UPS Store,7804-C Fairview Rd,Charlotte,NC,28226,35.1469972,-80.80908418,4.5,Shipping Centers;Local Services;Printing Services;Mailbox Centers;Notaries
The UPS Store,9935-D Rea Rd,Charlotte,NC,28277,35.033806,-80.80457,4.5,Shipping Centers;Printing Services;Notaries;Local Services
The UPS Store,"8116 S Tryon St, Ste B3",Charlotte,NC,28273,35.14610977,-80.92921264,4,Local Services;Notaries;Public Services & Government;Printing Services;Post Offices;Shipping Centers
The UPS Store,"7209 E Wt Harris Blvd, Ste J",Charlotte,NC,28227,35.22145462,-80.72358704,2,Shipping Centers;Printing Services;Local Services;Notaries
The UPS Store,"624 Tyvola Rd, Ste 103",Charlotte,NC,28217,35.1637739,-80.884646,4.5,Local Services;Shipping Centers;Printing Services;Professional Services;Notaries
The UPS Store,"10612 Providence Rd, Ste D",Charlotte,NC,28277,35.06644785,-80.77113629,4.5,Shipping Centers;Local Services;Notaries;Printing Services
The UPS Store,"8511 Davis Lake Pkwy, Ste C6",Charlotte,NC,28269,35.3346884,-80.8135014,4.5,Notaries;Shipping Centers;Local Services;Printing Services
The UPS Store,"13000 S Tryon St, Ste F",Charlotte,NC,28278,35.103305,-80.990847,3.5,Printing Services;Local Services;Shipping Centers;Notaries
The UPS Store,338 S Sharon Amity Rd,Charlotte,NC,28211,35.1751407,-80.8021574,3,Notaries;Local Services;Printing Services;Shipping Centers
The UPS Store,"6420 Rea Rd, Ste A1",Charlotte,NC,28277,35.0787986,-80.8179016,3.5,Local Services;Shipping Centers;Printing Services;Notaries
The UPS Store,"2820 Selwyn Ave, Ste 130",Charlotte,NC,28209,35.17499328,-80.83925441,4,Local Services;Notaries;Printing Services;Shipping Centers
The UPS Store,"8334 Pineville Matthews Rd, Ste 103",Charlotte,NC,28226,35.087577,-80.8594373,3,Local Services;Notaries;Printing Services;Shipping Centers
The UPS Store,8508 Park Rd,Charlotte,NC,28210,35.117216,-80.857515,2.5,Shipping Centers;Printing Services;Local Services;Notaries
The UPS Store,15105-D John J Delaney Dr,Charlotte,NC,28277,35.05244717,-80.84808089,3,Local Services;Printing Services;Notaries;Shipping Centers
The UPS Store,"1800 Camden Rd, Ste 107",Charlotte,NC,28203,35.2123686,-80.8592761,3.5,Notaries;Shipping Centers;Printing Services;Local Services
The UPS Store,3020-I Prosperity Church Rd,Charlotte,NC,28269,35.343248,-80.76874812,5,Notaries;Shipping Centers;Local Services;Couriers & Delivery Services;Printing Services
The UPS Store,"401 Hawthorne Ln, Ste 110",Charlotte,NC,28204,35.216081,-80.82208886,4,Local Services;Printing Services;Shipping Centers;Notaries
The Vanlandingham Estate,2010 The Plz,Charlotte,NC,28205,35.200772,-80.847267,4.5,Bed & Breakfast;Venues & Event Spaces;Event Planning & Services;Hotels & Travel
The Village,3208 N Graham St,Charlotte,NC,28206,35.2612437,-80.8187571,3.5,Breakfast & Brunch;Restaurants;American (Traditional)
The Village At Commonwealth,1308 Lorna St,Charlotte,NC,28205,35.2138107,-80.8026097,4,Apartments;Home Services;Real Estate
The Vineyards on Lake Wylie,5102 Casper Dr,Charlotte,NC,28214,35.227013,-80.9969422,4,Real Estate;Home Services
The Vinoy at Innovation Park Apartments,8108 Vinoy Blvd,Charlotte,NC,28262,35.3033331,-80.7691004,4,Real Estate;Apartments;Home Services
The Visiting Veterinarian,1024 Elsmore Dr,Charlotte,NC,28104,35.056502,-80.7195459,4,Veterinarians;Pets
The Vitamin Shoppe,9815 Northlake Centre Pkwy,Charlotte,NC,28216,35.3486453,-80.8580031,5,Vitamins & Supplements;Specialty Food;Health Markets;Food;Shopping
The VUE Charlotte,215 N Pine St,Charlotte,NC,28202,35.2309329,-80.8447684,4.5,Apartments;Property Management;Home Services;Real Estate
The Vyne on Central,"3214 Central Ave, Unit 101",Charlotte,NC,28205,35.2164455,-80.7898967,4,Home Services;Real Estate;Apartments
The Wadsworth Estate,400 S Summit Ave,Charlotte,NC,28208,35.2333139,-80.8609588,4,Event Planning & Services;Wedding Planning;Venues & Event Spaces
The Waggle Company,809 W Hill St,Charlotte,NC,28208,35.228829,-80.857383,5,Pet Sitting;Pets;Pet Services;Dog Walkers;Pet Transportation
The Wash House,2208 Park Rd,Charlotte,NC,28203,35.200184,-80.85248,4,Laundry Services;Dry Cleaning & Laundry;Dry Cleaning;Local Services;Laundromat
The Wax Museum,5419 Monroe Rd,Charlotte,NC,28212,35.1896312,-80.7713513,3.5,Shopping;Books;Mags;Music & Video;Music & DVDs
The Westin Charlotte,601 South College St,Charlotte,NC,28202,35.2215581,-80.8475339,3.5,Event Planning & Services;Hotels;Hotels & Travel
The Wine Loft,2201 South Blvd,Charlotte,NC,28203,35.20663862,-80.8611153,3.5,Restaurants;Tapas Bars;Nightlife;Arts & Entertainment;Wine Bars;Bars
The Wine Palette,1308-C The Plz,Charlotte,NC,28205,35.2753246,-80.853602,4.5,Venues & Event Spaces;Art Galleries;Shopping;Event Planning & Services;Arts & Entertainment
The Wine Shop,14142 Rivergate Pkwy,Charlotte,NC,28273,35.1023452,-80.9845723,4,Diners;Restaurants;Food;Nightlife;Bars;American (New);Wine Bars;Beer;Wine & Spirits
The Wine Shop Dilworth,2442 Park Rd,Charlotte,NC,28203,35.1976851,-80.8526011,4,Food;Beer;Wine & Spirits
The Wok,11508 Providence Rd,Charlotte,NC,28277,35.05280966,-80.7704094,3.5,Chinese;Restaurants
The Workman's Friend,1531 Central Ave,Charlotte,NC,28205,35.220582,-80.812285,4.5,Bars;Irish Pub;Nightlife
The World Famous Open Kitchen,1318 W Morehead St,Charlotte,NC,28208,35.229312,-80.863368,3,Restaurants;Italian
The Wow Factor Cakes,"2400 Park Rd, Ste I",Charlotte,NC,28203,35.198956,-80.8520011,4,Cupcakes;Bakeries;Desserts;Food
The Yoga Oasis,2400 Park Rd,Charlotte,NC,28203,35.1985012,-80.85265,4,Yoga;Active Life;Fitness & Instruction;Health & Medical;Pilates
Theatre Charlotte,501 Queens Rd,Charlotte,NC,28207,35.207181,-80.826847,4,Arts & Entertainment;Performing Arts
Theory Salon,115 E Park Ave,Charlotte,NC,28203,35.2145664,-80.8560848,5,Hair Salons;Beauty & Spas
Therapeutic Touch,"16147 Lancaster Hwy, Ste 110",Charlotte,NC,28277,35.0276179,-80.849897,5,Beauty & Spas;Massage;Health & Medical;Massage Therapy
Therapy Hair Salon and Spa,304 E Worthington Ave,Charlotte,NC,28203,35.209569,-80.857518,5,Hair Removal;Waxing;Massage;Hair Salons;Hair Stylists;Nail Salons;Spray Tanning;Day Spas;Eyelash Service;Beauty & Spas;Skin Care;Hair Extensions;Tanning;Men's Hair Salons
Therapy Marketplace and Cafe,401 N Tryon St,Charlotte,NC,28202,35.230194,-80.839336,3.5,Lounges;Bars;Nightlife;American (New);Restaurants
Thien Phu,"3023 Central Ave, Ste E",Charlotte,NC,28205,35.2177632,-80.7929533,4,Vietnamese;Restaurants
Think Chocolate,"11318 N Community House Rd, Ste 203",Charlotte,NC,28277,35.0558598,-80.835121,4.5,Desserts;Chocolatiers & Shops;Specialty Food;Food;Coffee & Tea
Thirsty Nomad Brewing,"4402 Stuart Andrew Blvd, Ste A",Charlotte,NC,28217,35.1883759,-80.8911255,4,Beer Bar;Bars;Breweries;Nightlife;Food
Thomas Equipment & Party Rentals,3435 South Blvd,Charlotte,NC,28209,35.193574,-80.872838,3.5,Movers;Party & Event Planning;Event Planning & Services;Party Equipment Rentals;Hardware Stores;Shopping;Party Supplies;Home & Garden;Home Services;Sporting Goods
Thomas Polk Park,Trade St And Tryon St,Charlotte,NC,28202,35.226868,-80.842621,4.5,Parks;Active Life
Thomas Street Tavern,1228 Thomas Ave,Charlotte,NC,28205,35.21944628,-80.8120589,4,Nightlife;American (Traditional);Pubs;Restaurants;Bars
"Thomas,House & Associates","7745 Ballantyne Commons Pkwy, Ste 101",Charlotte,NC,28277,35.0579463,-80.808403,4.5,Eyewear & Opticians;Health & Medical;Optometrists;Shopping
Thompson Professional Painting,,Charlotte,NC,28115,35.584285,-80.7879407,3,Painters;Cabinetry;Pressure Washers;Refinishing Services;Drywall Installation & Repair;Home Services
Thornberry Apartments,9920 Brickleberry Ln,Charlotte,NC,28262,35.324472,-80.737635,4,Apartments;Real Estate;Home Services
Three Amigos Mexican Grill & Cantina,3428 N Tryon St,Charlotte,NC,28206,35.253617,-80.805361,4.5,Mexican;Restaurants
Three Amigos Mexican Restaurant and Cantina,2917 Central Ave,Charlotte,NC,28205,35.218491,-80.7948114,4,Restaurants;Mexican
Three Little Birds,"2115 Southend Dr, Ste 103",Charlotte,NC,28203,35.206946,-80.8597319,3.5,Local Services;Event Planning & Services;Arts & Crafts;Flowers & Gifts;Printing Services;Shopping;Cards & Stationery
Three Spirits Brewery,5046 Old Pineville Rd,Charlotte,NC,28217,35.1716594,-80.8793263,4,Nightlife;Breweries;Beer Bar;Food;Bars
Three Weeks To Wellness,,Charlotte,NC,28205,35.2263714,-80.7990185,5,Weight Loss Centers;Counseling & Mental Health;Health & Medical
Three30Five Luxury Apartments,335 Doggett St,Charlotte,NC,28203,35.2119207,-80.8640453,5,Real Estate;Home Services;Apartments
Threes Tap Room Wine Bar Cafe,333 W Trade St,Charlotte,NC,28202,35.228893,-80.845776,3.5,Bars;Nightlife;American (New);Wine Bars;Restaurants;Tapas/Small Plates
Thrifty Car Rental,4216 Air Ramp Rd,Charlotte,NC,28214,35.223386,-80.949751,2,Automotive;Truck Rental;Car Rental;Hotels & Travel
Thrifty Car Rental,5330 Wilkinson Blvd,Charlotte,NC,28208,35.233733,-80.928673,3,Car Rental;Hotels & Travel
Thrifty Rent A Car,5330 Wilkinson Blvd,Charlotte,NC,28208,35.23594481,-80.95408039,1.5,Hotels & Travel;Car Rental
Thrive Family Chiropractic,"16631 Lancaster Hwy, Ste 108",Charlotte,NC,28277,35.0232147,-80.84847983,5,Massage Therapy;Weight Loss Centers;Doctors;Health & Medical;Chiropractors
TIAA,8500 Andrew Carnegie Blvd,Charlotte,NC,28262,35.3235782,-80.7511928,1,Banks & Credit Unions;Financial Services
Tic Toc Diner & Catering,512 N Tryon St,Charlotte,NC,28202,35.230441,-80.838086,4.5,Coffee & Tea;Diners;Restaurants;Cafes;Food
Tide Dry Cleaners Charlotte,2229 West Arbors Dr,Charlotte,NC,28262,35.338097,-80.7590797,4,Laundry Services;Local Services;Sewing & Alterations;Dry Cleaning;Dry Cleaning & Laundry
Tiffany & Company,4400 Sharon Rd,Charlotte,NC,28211,35.1518374,-80.8304036,4,Jewelry;Shopping
Tiffany Mason Coaching and Consulting,,Charlotte,NC,,35.2270869,-80.8431267,5,Business Consulting;Professional Services;Life Coach;Career Counseling
Tiger Yakitori,,Charlotte,NC,28202,35.22719207,-80.84278338,4,Japanese;Restaurants;Food;Food Trucks
Tijuana Flats,1608 E Blvd,Charlotte,NC,28203,35.199187,-80.841455,4,Mexican;Food;Restaurants;Tex-Mex
Tijuana Flats,14021 Conlan Cir,Charlotte,NC,28277,35.0558098,-80.8536889,4,Restaurants;Tex-Mex;Mexican
Tijuana Flats,8926 J M Keynes Dr,Charlotte,NC,28262,35.3090488,-80.7477486,4,Restaurants;Tex-Mex;Mexican
Tiki Hideaway,1600 E Woodlawn Rd,Charlotte,NC,28209,35.1717353,-80.8492716,4,Nightlife;Bars
Tilt on Trade,127 W Trade St,Charlotte,NC,28202,35.22780095,-80.84389351,4,Bars;Cocktail Bars;Pubs;Dance Clubs;Nightlife;Dive Bars
